,labels,x1,x2,x3,x4,x5,x6,x7
16,-1270.2165277902845,12.813440948141055,30.45497187055257,55.556170978343395,-51.212084947593894,21.544714258954585,138.8157342206134,61.513397842239925
17,-446.95639544919254,11.819002091458257,44.82605945861328,4.866826194322797,10.969231268350986,20.549697155541423,53.0133232213423,103.15004385214262
18,-492.7797028284684,12.29450637140081,39.518128153818814,37.68506369898182,15.506936698120445,21.955449159723457,122.24313338037273,52.89737537646063
19,-1171.8633151438066,12.299237203008163,40.53022289905163,29.605969966221704,-26.11350339967565,10.817849572461414,171.8199259917488,51.28237736140228
20,-756.7084810332806,12.306423087572982,20.496246520659,5.041943545587778,-12.5701461086119,21.477652719270047,85.5052202383356,84.59679876326466
21,-404.76009800217435,12.024377676015286,38.76147296346964,15.018188263875487,23.12922220248192,21.956315041104716,119.24993663689229,52.851382243963826
22,-1346.6780800827935,12.471504225230158,30.358822562460773,28.121187399138044,-35.10440062853409,19.145941377414267,175.98784220595456,70.30673787990602
23,-113.94359229416565,12.77113338120748,29.64734047827711,35.65156542635892,33.960345860364384,15.983945058915907,102.56222214120723,26.61337516435404
24,-1114.9570480520072,12.14084400554234,31.062385465925004,23.11275225515147,-24.21163265584266,21.729200102107637,122.47195920097555,98.97734241566852
25,-867.8496271319372,12.394219835681449,43.84908559399046,60.577938752921824,1.4555513666412174,13.079471522790316,110.93179206873535,106.39974000893297
26,-522.6440261026147,12.030494304373947,22.669594366149685,34.72543874849003,37.40322837131762,23.6545299550056,152.22566340035377,65.86159051102318
27,-172.78414409126157,12.726817029725831,21.888402403940148,9.450538913934226,38.399288765704796,18.030787871510594,99.96279889044135,47.26953903898753
28,-799.8422221174252,12.825549791707482,17.709944589775084,71.05818968133585,-14.05789208146235,23.542059367834597,79.01069950699744,100.0506962918156
29,-542.0753110573766,11.728349327703885,15.51632701868607,37.426914784032654,-17.65523924503804,15.195810185959765,93.94332763895181,16.19433968267628
30,-748.0068772131895,11.960793091451773,20.751492468240876,17.020236766356533,12.278824024897553,19.365592074941357,116.27749363455791,95.35043598120015
31,-907.312258968002,12.439514049627013,40.156651159322834,37.64807850108122,-8.763023219807259,13.418303525763129,129.8912231378436,76.4076921324866
32,-809.9498736350215,12.165053456806538,22.3704916238008,11.3232946924178,2.2093528962251083,18.5986659011592,110.57522893221388,95.00187479532929
33,-513.6812767730655,12.111910610339802,36.722356252294794,57.44462220321552,-21.395483780365,18.94380688951499,51.93232729402504,55.14821569944566
34,-965.2900122049373,12.197362472893042,22.51529674928328,48.1081493858112,2.3893285814182663,16.976751032816004,161.3845159154219,74.02919189691258
35,-899.1943378311798,12.503637152553491,16.24472511669154,27.764017054808402,14.171482220966459,14.715825483096438,176.00608539339672,65.69693068107954
36,-718.5138078286493,11.957990708889255,15.384961119918314,35.468040744114255,-6.6260330311805955,23.126991477577096,139.84120296919002,34.61017414271193
37,-575.4203137796875,12.122663910835216,34.27263726198914,32.828686843075545,17.601641168406225,19.547604406660582,125.8252203310698,67.50769314012815
38,35.00444419902118,12.288579710699754,44.10776321014489,45.230269415318624,40.19523717611385,13.391134774523145,67.19239613857448,44.846074617756315
39,-552.8837747273365,12.491884085624111,39.645053398653,7.866661993167336,-37.881203044015706,17.65229117606402,54.34180728268081,30.91206477694123
40,-755.078452447191,11.869026559639803,39.955810569196494,17.112161439705453,-0.4056459706781903,21.9103950875791,112.04353127721488,85.4814784654784
41,-548.3058177211861,12.085966172864364,19.265227466392556,14.80417740992597,-16.46558622366376,14.89504889465345,97.97743842961339,17.45394641003307
42,-1045.866594730087,12.356350220934493,26.757344621265457,57.29052281074694,-11.611177053287673,19.016696702051227,138.85908982973777,90.41773619663489
43,-775.4577286413124,12.322997247441686,19.34846146610872,12.676010489204828,11.744277469304196,18.976781901210842,130.92203685629676,86.21292821206806
44,-735.3183467986427,11.663941541246668,34.20570257511467,22.514276269491816,14.370601547730123,19.634799874544093,152.95932583595558,64.50697133896688
45,-137.34555372015967,12.599090258822761,28.878612735808996,31.47596080164773,49.26473089064401,10.609730642480807,91.11022372106439,66.73552280545606
46,-518.9998835682327,12.243496173664546,29.996211736288238,10.907852611042497,4.070213459618397,17.49817638332413,56.21798525358308,96.45278757838048
47,-878.4826740923747,12.054106931566126,36.69118968225514,26.73847930937153,14.023683403088489,11.143717007972404,134.68836834518623,103.09700121631374
48,-645.2207158665884,12.470882755995966,43.2706241561964,43.244144220175365,31.454639295407585,22.379334619292116,149.10545451084857,63.30298840806489
49,-995.2439960939071,12.425748214681114,31.412914761015443,25.71802191992513,-23.749527054369942,23.297500481856233,134.01222800959533,66.88857662826045
50,-387.53806928880107,12.220067933017434,18.585827119224366,5.205079955119391,24.885989992441885,11.459529770266357,72.40364592868603,85.948337473557
51,-585.2480730829799,12.381640679130149,26.348200126947958,7.925229809365182,-5.253131249390371,21.57797701441377,60.01914005638886,91.69261556051588
52,-982.1935081223178,12.52754126031792,36.401728079714324,22.704679291193468,4.5215141981308395,22.006313127035895,155.73919575063798,94.64159153871391
53,-558.4713201105451,12.207531596079464,28.053365015897345,17.509423911078173,1.2649158802687164,15.539437202349895,96.97499823703586,55.977666954632966
54,-834.4244595877169,12.48217971245473,36.3985818148392,25.65309981380734,10.418251241010525,11.216248505549375,167.7242039529592,57.878903978430415
55,-724.7427507212064,11.805436836010555,43.93871091808561,40.24130262740034,-5.739491166717406,15.023444263591866,121.28858263946994,54.92642210367886
56,-514.1006683992699,12.27530322157447,34.34634423186835,51.28069830359726,-6.421353324045455,19.334750028419897,111.6689121070261,21.84445714189098
57,-844.9183735441588,12.517369385443436,23.110103603015027,38.69971163024069,9.399277805442159,22.815804390264127,125.2269419592236,105.92764741491615
58,-934.8195076313291,12.118878566390393,18.790722834289525,25.880600271324052,-13.888414437573472,16.71310989260761,115.64089650872691,83.17100616636581
59,-2408.627882594278,12.374081963650093,43.823549270779544,8.646578096050582,-3.5405215682060387,18.014601463189944,161.42533478439657,57.503196032669535
60,-276.05302811936565,12.34715787222408,18.619869472822867,62.464184763076865,26.271147070584245,22.176683985826394,94.17067306002778,52.43835743033384
61,-1075.765431485319,12.23835410491566,46.2166968122073,51.88870963312149,-1.1542595713532082,13.513740530649528,176.20136590928058,79.03781131358025
62,-725.4083514339715,12.166080530583741,41.46446786033374,34.885925754740704,-26.096325633637935,20.445137884788394,56.7624663587237,86.12876222204672
63,-813.4323928158892,12.343574187001414,17.218725527676263,57.72353680416468,-7.570515453680265,12.7710336254281,144.20961624908796,38.617602911889044
64,-693.1823724251846,12.394530415634984,24.868317646329622,22.821540632240545,-8.840065526056733,16.66956554540647,139.4864246077473,22.930981517326543
65,-869.5267423448295,12.272841011920091,15.484766817873897,62.55788753133446,-2.089797890274583,22.91548296437744,114.6583122447356,98.44824614185013
66,-504.41000013362077,12.154509220529127,19.372017878602016,49.72939240361358,36.172540098688344,12.39320936721375,107.59729261029133,96.26752333208843
67,-328.358638848446,12.464407745986028,27.379579787061324,21.569599579758112,32.70976555137279,22.009029388402652,75.76498741264378,95.86450414373724
68,-702.4035828612666,12.049291381533472,35.55878888451113,40.25688816678391,1.355261343587653,17.21558213464726,143.7008703885822,41.84346237042645
69,-289.9780189145711,12.354311559009119,17.009136403770977,71.65507327305258,7.5888549067336495,22.06658612984544,98.53823137599986,16.763278239764677
70,-449.3325333288918,11.818754071997875,26.09470176257409,37.362127468456045,11.107094600954563,12.843672520530793,90.5586275576891,55.33555903691219
71,-1015.7622153406971,12.5888430640414,21.51960722422391,24.602762104280867,8.106720647199703,10.086085686832005,162.1891801296312,88.13771858475947
72,-151.4482019061137,12.134092921633146,31.50767018394214,50.56154062236895,26.415043576451062,20.71793724866742,109.37308876768373,60.89693563755547
73,-885.0345412831055,11.914212243840181,45.93661407480732,55.34210547699899,-4.180849058995329,12.750010439155293,169.39318206676077,41.244011342310394
74,-540.0757486913373,12.340252998762264,44.56597454085465,71.16179873473723,-2.423037804181228,21.693251814431193,65.65283891960769,84.7198851478877
75,-513.1576244376128,11.908295363204498,25.500614250176426,29.634186561141863,11.247260803816062,18.63371369881414,85.40036193359201,80.01501345675841
76,-489.94403745972716,11.968026819173442,34.16713751479955,63.70498769034787,3.537970465261409,15.511974365290344,84.65784730245645,60.07187037493564
77,-330.6981720274367,12.223489386662882,30.501555204283235,5.168201139563617,14.057581112146092,10.691178487475081,56.20506817213633,72.55243099821986
78,-492.2407551756421,12.252703547722598,20.112012357578628,17.35125666769474,5.275357892174677,16.899127082373347,89.09075110169317,57.65814445635145
79,-734.6186587316239,12.379453180934822,20.096198025265398,37.29818620509012,11.092474996865194,18.767498973773982,117.00287771223263,91.05692367288852
80,-721.333028519945,12.29338895452383,18.28666792704267,55.78147585703894,26.43860792310508,10.940209911263214,121.90610957130296,105.02501339099211
81,-799.0189966996843,12.094761072281177,15.35174363889758,7.527343368555929,-30.00873094894732,12.701971541368415,66.05635241965932,74.22811960560966
82,-373.8418633362639,12.21047194149253,21.113193375878836,66.82562208127244,0.5119843468837597,10.658169471742656,79.91837323646395,29.795292109269752
83,-624.0101300818396,12.312562087669017,30.35058980763435,13.25586215001923,4.246546558300428,18.389849149544823,69.8431675396334,104.65115599904706
84,-762.889192620099,12.315201246194281,30.756554180190882,38.27863076497461,-5.841031177965778,23.085009636439604,131.71899989347196,56.67261910764043
85,-149.16180262222395,11.998685881112431,38.851662785233145,43.5559435401103,7.857494539776878,23.017090727901586,68.17476975939346,25.845531896692584
86,-952.5859540237121,12.294785303429059,42.434151206955626,58.6728715022906,8.172944859256205,18.592171335778268,145.20824448857053,106.80755352903864
87,-740.775115338271,12.27259391777284,18.78171469359517,29.56384909020841,-2.758481068284671,15.669623775829535,119.00431785254533,60.76359472019547
88,-786.9266112762502,11.919162984794331,41.3005476231766,18.978707455735545,-1.6563243694334104,11.648465359020074,129.33354316664912,65.24146090225321
89,-672.9284714370049,12.51835282294889,37.341063407472525,62.67705845363034,22.061987195803624,22.825576098801136,163.10935910904976,59.68367125232096
90,-650.4136753431774,12.678976612071642,16.38753001042273,68.37287662050419,-5.104672690446401,23.771023691414033,122.47321158749213,43.60885497535885
91,-743.074918966067,12.457431949919702,44.93982620681047,55.63715256378104,-15.745999443816908,22.391433436595825,115.83164744638655,51.165567662504984
92,-668.360498119487,12.888555371131075,15.864687074168053,24.606263841293593,0.18580448704896924,20.989128197970004,129.04745868559925,46.236452512438845
93,-724.2696506377888,12.42125937787917,29.78173851299833,52.17154321900299,14.940727047813802,20.467357521076337,116.56305881047226,100.79303282263444
94,-881.1905346867402,12.189201210868204,39.87034943511815,62.92513568665862,-27.514404511942192,21.067917672439982,71.23284476284016,100.36223830159346
95,-1189.1711332536124,12.236396974799309,21.024842662447845,40.15917005072509,-25.026339779507847,18.57059506813774,178.24883922835744,50.56532093349554
96,-815.6349280561865,12.647513996040477,15.787679006588473,22.222100010959018,-1.9791468310099172,21.160902201388723,95.40317736871944,106.40051066057077
97,-541.2567557011484,11.886702487203832,19.117252640302425,8.807754770793132,-11.448826258855618,19.47316756298657,59.85478537122872,67.44100343436416
98,-961.3178337150869,12.463405179704456,34.2976226995923,25.817894454756647,-1.7740685766422335,15.3192535203113,145.63064689823517,83.29604855672171
99,-591.1980013941495,12.141752627165731,44.96747265581296,54.41097608867453,-6.325288727793197,18.500177757495564,65.50136963867847,85.94345647648571
100,-394.5600004721623,12.169255818109217,32.02420361229909,30.565255543555082,24.81539414649785,23.83642469347108,120.92322196267017,51.445547858701076
101,-1107.9506462840122,12.52519241743572,44.46564539819601,64.03420532413077,-1.9983751722798966,21.586459036079347,176.52402115890322,89.30798768840744
102,-1386.2030657271375,12.737757116800964,20.45845111248329,43.650069705906276,-21.13554606382153,23.932335607242095,177.59134017402738,103.2626975858209
103,-371.7785842799609,12.629342824467633,16.435859036343977,69.40752116236318,15.48793939982961,14.45584897117027,73.13239830607569,66.43579839526384
104,-1505.5983448445384,12.457649928187731,35.97416736813621,58.261563433270986,-46.92285777953069,9.892184424458966,1.3800392124441159,71.33782295582162
105,-831.1337129951287,12.271330844332649,23.73459294306616,23.496348578241374,25.42703041449106,14.899398203027484,166.92283191257235,85.34050305457185
106,-390.0834233621201,12.249658158770885,33.62511137831737,67.9823493535379,12.18402486219251,12.659317574423387,51.70826367755336,88.68707955373044
107,-629.3587516471877,12.445379641472837,43.9784512122151,7.080848481913332,20.81457177891437,18.882235560894564,130.89015125362357,79.36067169348739
108,-317.1930750143894,12.025089398755675,18.98108116275711,39.83652970152344,60.172967056878534,10.981884936140984,117.74961296100734,92.04588639485152
109,-639.1776439141186,12.242912447911188,25.354921409360138,16.87197856920513,-7.476124915401016,18.352384947811842,129.72101743286856,26.31620920160098
110,-793.0526896852039,12.095482416269821,25.351105458440358,72.35383909290405,10.660224335660377,15.382216663247208,166.03627449377328,49.93493212244152
111,-825.872332736757,12.501332312080772,32.101976306493476,45.53348619348289,6.867244297878993,11.005290281117043,168.35285751648854,46.18577561152556
112,-211.86522586404192,12.381982731555441,37.44797087092111,19.358009717193774,-4.215311925183823,22.179920674327263,64.1588946599087,18.258762409184456
113,-1140.6565398999137,5.1798663348741805,24.222347775209897,11.319387827240158,-15.001770081359671,20.88352371805985,172.08684804942155,70.71217320280338
114,-313.6118908005229,12.308226036204564,19.16747261274695,56.5734029535781,25.18682995758147,11.791867940271546,96.81780014432937,47.15998216908902
115,-1131.8713015934914,12.679732914153613,22.192548234910404,28.824704802814637,-4.7680900442576135,11.00241509301928,157.5015205223499,94.79680558013777
116,-435.31815802173315,12.328596766529976,27.91826469809116,67.43544088610949,-4.886631281225136,14.671943049003922,55.27968902084489,61.45682507676209
117,-644.0617263940721,12.265756075693513,28.828451224361785,50.60594041585727,7.130249922021931,14.133213852609277,96.8326673823162,84.74727208106785
118,-762.0007008563987,11.96571599360593,27.534951763358364,29.06578760041017,-3.3224125538298193,11.822816422596809,77.87112214577856,104.0470019464826
119,79.77148499707451,12.416632573898218,29.48323049793263,5.378215429652925,48.76661383943998,14.834055957010683,84.36491096872697,30.560821898066678
120,-832.4545510587161,12.13590412809937,26.42008942357875,29.697907609994186,5.527835207587582,15.119013334357973,113.31075263707561,103.26893290903097
121,-1632.8773180078417,12.217269023648784,18.224856275902855,39.426129814279506,19.09451721874493,14.017634918304942,146.44452974076052,90.69738165425746
122,-704.5424205298624,12.053688158773806,33.02896645700571,55.79342261762272,-6.541760589044234,17.07180284962012,132.3948385468821,36.77732543391365
123,-1180.5663032972147,11.979631066828748,18.61828711042045,16.893480675994308,15.042335767068387,20.18870589085581,59.472818008205685,66.35629100263675
124,-947.854319139781,12.349479564394326,39.9770376840341,12.059517653820254,-19.00202908724811,18.89415690464824,108.96769136855812,90.95221081651346
125,-996.8435754358995,12.188961988241388,41.35584409997271,46.64444495448806,-29.343546168275942,19.159531188361193,93.49544787914452,97.57890029555848
126,-1240.2992793236233,12.328940377113897,37.46258599205144,39.932196112535934,-33.300141132579704,12.949137828805751,143.16861054522082,81.3680188263803
127,-522.1997010121022,12.351840818970038,37.15712379275115,6.679532998199036,35.343078990276716,22.30437224069823,118.78375924910766,99.15808356219057
128,-625.1681226292283,12.604041905693567,19.186559836551066,59.293139491469795,-2.1901827412725234,19.435204061189093,70.52344312218318,93.55855609252794
129,-170.05464522726476,12.56751272427745,23.475808316989827,68.56118769077345,33.19482707012204,20.55607675541189,85.3361192361793,55.192618734926086
130,-933.7922250803024,12.73265458950402,20.314853445911204,53.22425180888677,5.325615378170892,18.528688838351812,171.5525589302253,65.8696056840805
131,-443.6947851887415,12.246009122374035,42.167473745104914,60.80168312872791,10.374529418151678,12.504701156443623,99.14975848366669,49.34888335111863
132,-643.8240334651906,11.645131625932848,32.52167929311509,68.5782632384874,6.6344574933636755,12.324122362247621,154.6404763466913,23.290796068325253
133,-139.8594737563069,12.147917809375503,28.087390131534526,58.22651589418646,18.52949660831249,18.39387023509795,81.97782037345429,22.92712409085212
134,-1195.7664843016603,11.818894864569332,44.263907455077366,9.267445218706232,-15.962614851718746,21.736298189643485,158.17316565486948,97.97029216157654
135,-205.98260714162956,12.482544253035906,29.78712141194365,50.63315880744308,42.1997466327156,22.652338602937423,130.52140320122598,35.95062714960065
136,-843.1687257769604,11.933136747102777,34.050310993046175,52.80171523181815,-25.242451379401075,11.796532708041338,80.48484037632251,78.21942195277921
137,-656.7277230858533,12.35042266882964,39.43671936235283,61.217996271329824,12.805369801424396,13.431990779904064,144.9555542594,49.22850459673059
138,-402.1254208557217,12.559922744472306,38.412619884551454,51.9242467425611,8.638172557175114,14.950073861018502,118.5336202520396,20.066083224689933
139,-800.1395256135354,12.285773991692418,30.321225809055917,47.81123960894641,-4.798539075947275,12.478839805108327,121.01713961253755,67.29102952687649
140,-756.9530413066598,12.254424522294983,15.790537181277093,49.586018596774196,9.249414186572444,17.30696472348003,105.79677926110922,102.21858359476934
141,-414.5764927003676,12.375737972812574,26.949649460307775,35.65218861667416,0.8865021338049031,19.54353115368858,95.82440826793822,31.987686135362146
142,-808.7138285456678,12.957719195008249,37.42997786808851,68.197665938293,-14.381695824544414,10.869266247882196,124.7769658883008,48.323253767275204
143,-627.9144289448084,12.231631595227416,33.574864825472694,16.046883411118063,2.167959583163084,21.97646104341085,113.34529802095044,60.858667787584096
144,-717.9343402436936,12.30415345300493,17.97375707893193,21.07872753620686,6.9626550660441175,18.13681041011698,105.81576676023056,89.2415732355555
145,-574.2498886285166,11.913386208466852,18.45936668673152,71.6126198322404,4.95979765798217,17.603164537051903,63.12569117908857,98.8707931232668
146,-327.1006947707562,12.07649709720396,20.715122018757448,41.33124693919664,29.563694453529482,16.49046170441918,123.44230695405625,34.721650351134144
147,-409.7378868104794,12.030234252187945,17.301352250692652,51.011535125426896,-3.2275522908824836,17.024568403137508,59.37609192273792,54.3364306008758
148,166.60685181890577,12.299208979880943,27.77216254383338,51.25386836910619,48.67162764590628,18.270257623585188,73.85516118745132,26.039086273694558
149,-471.0885256995754,11.859958702416968,24.255510296474405,66.20286332469362,5.136967498274822,18.877281365090987,74.80273681160736,69.82005090655059
150,-459.41970826045565,11.993675721963358,24.009143875365176,23.104361736832033,1.4887054596957952,11.206756803158278,69.69034688228538,59.729059183306504
151,-221.38361349001326,11.918643995298973,40.49026002419304,11.6518729847202,18.54110812042571,19.74958715817106,67.03170194879448,57.9810449522777
152,-486.5775231747896,12.067309434006825,33.888067191751006,63.34057990130546,-1.2635532767494049,11.928649312699449,59.01289465606193,74.60876874789587
153,-650.361992252808,12.217197358999774,32.98168092455216,5.597787121920847,22.285057604835746,11.584818049335908,159.43783370995817,50.94075452836745
154,-635.601985754299,12.299988758692349,28.278622121428782,41.21095028014718,24.667815640229254,19.772742457102613,157.7370713779724,57.80583250079245
155,-660.3372653470863,12.323055165739811,59.85509497678544,50.332431750295676,13.39600876796872,23.023437334077805,152.59010177084366,49.3284710263154
156,-1126.1771852250404,11.85265013828943,16.34860350898433,5.272445805750661,-36.61947626408545,21.957891986754987,132.5902409986257,65.09106537543815
157,-687.5831319608052,12.367407944772182,20.637001210580088,33.53466455128317,-16.745636930368786,22.49874478574784,98.1233971103029,50.842260008440945
158,-330.6655999672993,12.475318971034106,19.73344829367692,44.619658722877894,15.915269018930335,10.22768285941504,59.74667257956742,71.61438308106634
159,-648.4144577550265,11.941019368505502,19.660221404988224,50.90653768915776,-1.6333285105576494,10.329625644123052,75.73732401070824,83.51813561132319
160,-1056.2972511699913,11.995034835122803,28.455394485007638,30.52430535573168,-16.53257929397974,13.971028215293542,151.15456273937457,66.2977767336649
161,-548.1311846239927,11.906412937455999,24.29217370374215,25.35407634951625,3.918452665873656,17.76555863529657,135.61816723805225,20.11559310740846
162,-681.8995170970834,12.571044241430581,46.20775667174474,50.89383104986979,17.577316300941952,11.092666363378727,105.37011908770701,103.87172742046066
163,-1604.5461224627895,12.128597730549055,30.155555729437523,68.03554317382581,-54.62453299084552,10.229675162427908,176.6306560782416,75.5385568104207
164,-477.49221744700407,12.09865083371018,26.882328998573563,67.99099732525809,0.06884662367998562,16.125673368377683,97.73333577169902,37.512819956637486
165,-910.3203045871162,12.457448176937174,35.99033155851725,50.30245765714952,-22.613315910680893,23.31336791473222,103.68799748723677,81.67298987312459
166,-457.09293024847204,12.550023109158113,20.001264771570572,13.969954024431352,37.218656240153166,14.268563458916919,104.86683668238045,94.54788340277254
167,-999.5001286692193,12.098547684214662,33.306257398569485,31.219736732153375,0.011537317723967266,23.23738220569708,161.3650774264301,85.42434228861363
168,-754.1064458675991,12.177165160981485,43.00463668749998,7.291061997457741,-21.339357133685816,10.448745071005302,120.54754206790265,28.12209813157613
169,-841.2207581141571,12.051626225841595,30.85252828057071,34.22547856558252,0.5223118229656774,19.413213541538134,129.55055124921068,82.57946293226502
170,-631.9680982014665,0.09461013939797568,37.095890773576244,53.998847695014,-22.347302835024504,13.220776233169682,54.11799235081083,69.27871362010382
171,-823.4988037109961,12.002969256096016,19.256849134098882,5.097245152878889,6.991833969563111,12.13025450514981,145.054320743181,64.99947866658208
172,-725.1035267447598,11.79644535832219,24.265240043736398,31.712959629925567,3.6291549410782293,20.19492431672209,147.9859496135582,45.33777716756988
173,-1268.8135425591868,11.852593498128279,29.72604699025498,68.89417347792683,-40.211903132681435,15.068216523277396,110.81052607474955,106.36698404131015
174,-399.7697122881551,12.210960083694344,22.90394529127098,31.28519389318694,3.8142587160314267,14.50973732072842,88.33825638000599,35.87069479224715
175,-147.46799676527857,12.289206441920038,20.356247190790356,28.942291117515936,17.71549181266695,12.776493992618304,55.92917210852765,43.260854259714115
176,-156.76764542447808,12.048398944911032,21.24455448314874,65.161121062875,32.08320236621056,20.923933606705635,106.84397671430614,26.118960533155445
177,-610.2762615817336,12.17021005312542,15.650268575536375,42.648797221131304,22.04436435095237,16.920233316222202,98.27669374329273,102.77879578134733
178,-479.4449816099182,12.053256063761983,22.136387550744036,53.357597499103335,43.90471359432007,18.791988081875015,149.0415847639767,69.34900707859273
179,-1071.7834760630199,11.849569942328603,19.107889726166846,25.271383799311135,6.214167703769367,23.425084454475567,172.77087988648032,95.18650808132972
180,-492.87474806206313,12.069039881327988,26.918423436934454,18.501641591197885,0.8845579531464387,23.32834385678288,64.12248653845228,82.33817078871449
181,-990.997034369591,12.0197157728328,44.17888848329829,44.267123929935835,-3.652975948889077,8.226474182251549,167.49812579001122,65.29568202729094
182,-686.7355200487488,12.03505714383908,20.062363227290568,18.875714073323092,27.24189888030961,15.510419385129602,151.1388337217744,75.32586717061314
183,-515.3657108620408,12.57592620214217,34.305677113347116,24.88021743648627,35.16742510087848,16.79310147960598,163.25626366489166,48.21889417224246
184,-952.1552342184309,11.77157245092312,41.644413796243796,33.5981265366286,-35.28138853724466,20.808999062425123,128.7529229376107,41.23871424624524
185,-158.0247263143208,12.31082789709957,16.53976165668495,60.35814769178461,46.27113693070732,12.096613338626838,87.96397719089555,64.74358970447798
186,-782.9506349072608,11.826559518564839,31.233414994805663,111.99430986765655,11.256167724869687,17.473088053980458,136.66548974564418,82.01926954029375
187,-669.2814601059201,12.134042377725862,39.29359691865009,56.60500168827326,1.1865134514740188,19.627130940655817,144.39938333211458,37.454113954580755
188,-227.31106131968676,12.077539975516743,18.58878268539956,19.643682690785102,39.42340845170815,10.343821026979546,65.54970478475006,85.24853671259677
189,-346.6345149069542,12.39950368205884,16.264581206039324,71.60988693618975,-6.910202611572094,11.79525704068377,51.26995517578101,40.13536452055341
190,-492.2467238104432,12.307590956679276,24.801202588816597,50.82352646182886,34.38616285565621,12.328159300085153,131.11829274898298,68.17888268877043
191,-141.12073519269717,12.24402265805823,28.95892972946806,21.66123401445877,44.88743179204274,23.944373736960976,133.72967969726716,25.72104695124513
192,-775.6304090070565,12.042175343635014,36.697036558636476,40.88746080756381,-23.402200689185953,21.051686409504022,57.72541519291409,100.18733282190276
193,-1037.2784337601909,12.420031325617671,24.625681014945542,6.373993084274721,0.01963177052473397,12.203222878915895,145.32995611132066,96.79672556618439
194,-941.4019453470296,12.103089249536664,14.819538325533419,51.34850741230232,4.300195106740377,9.969309917301828,118.17607296593701,107.94167750252778
195,-472.67317163065576,12.514385312608109,32.057568424425256,44.30748434092235,13.950267547437607,21.747767497929573,88.89291263710044,83.52830463746041
196,-328.37748897545555,12.451408758630796,24.61587072408797,5.959765361296598,-22.72670699946024,23.516030304575366,51.48121446791852,17.469006057332606
197,-1108.6719478677092,12.042684383828675,22.460698967888195,50.32017918185963,-37.17025183816042,16.42435424269894,112.50330237694263,77.71639166880827
198,-1134.8079054930856,12.233943273000278,45.52541405886941,57.160608720009485,-11.494837239764992,18.940411237289158,147.16095454301274,103.30854564719138
199,-759.5773427692405,12.120171057491692,33.2408038382086,26.776896590267377,31.691661085771322,19.00705346201214,157.92965615993018,96.94677385382309
200,-376.95376575128944,12.091118027234035,38.00858104331907,30.275129121211332,19.658668156838946,16.836851505317764,129.36452011224236,25.822376976401216
201,-442.912968699708,12.284526858255077,15.530010067808087,38.93207496644068,3.801687373402866,11.47166253135936,90.17942073823619,39.178730340884854
202,-228.81774866677014,11.811988260479248,33.36038786478811,24.78757936211034,12.559381322479277,22.315844828704932,72.07852670398134,43.07546868732276
203,8.252556945357298,12.161278501399302,26.02157342313285,29.95171072293175,27.92902917546366,18.959312275049115,66.15384510906735,26.119004449784015
204,-821.656832715478,12.068013735047755,45.486929278767064,29.17898884925465,-11.670702612035111,13.125200464654691,163.28693008247302,19.946334036543178
205,-171.69760275586157,12.46553685571963,42.714738827889626,23.42087354696357,40.45712049725001,13.098454292820511,76.73208332634823,76.44333938374703
